ILL,sample,umi_underspike,umi_overspike,umi_over_pctg,total_reads,sample_type,cut,check1_total_reads,check2_umi_overspike,check3_pct_overspike,checks_passed,is_empty
132,E11,149564,15799,0.09554132423819113,6344287,sample,True,True,True,True,3,False
132,E12,173301,6013,0.03353335489699633,6377822,sample,True,True,True,True,3,False
132,E2,153462,18839,0.1093377287421431,7031537,sample,True,True,True,True,3,False
132,E3,137605,20183,0.12791213527010925,6265450,sample,True,True,True,True,3,False
132,E4,11861,2,0.00016859141869678834,831867,sample,False,False,False,False,0,True
132,E5,154106,16901,0.09883221154689574,6718179,sample,True,True,True,True,3,False
132,E6,155860,30337,0.16292958533166485,6706314,sample,True,True,True,True,3,False
132,E7,141510,10474,0.06891514896304875,6213589,sample,True,True,True,True,3,False
132,E8,143851,24018,0.1430758508122405,5981016,sample,True,True,True,True,3,False
132,E9,157229,26458,0.14403850027492418,6946022,sample,True,True,True,True,3,False
132,F1,160551,21728,0.1192018828279725,7221784,sample,True,True,True,True,3,False
132,F10,10962,2,0.00018241517694272163,779390,sample,False,False,False,False,0,True
132,F11,169652,24051,0.12416431340763953,8138389,sample,True,True,True,True,3,False
132,F12,185170,8465,0.043716270302373024,7500408,sample,True,True,True,True,3,False
132,F2,160086,19148,0.1068324090295368,7956988,sample,True,True,True,True,3,False
132,F3,154110,23139,0.1305451652759677,7327937,sample,True,True,True,True,3,False
132,F4,23011,3,0.00013035543582167377,1518013,sample,True,False,False,False,0,True
132,F5,159917,31843,0.16605652899457654,7759761,sample,True,True,True,True,3,False
132,F6,176585,26726,0.1314537826285838,7726454,sample,True,True,True,True,3,False
132,F7,156795,4253,0.026408275793552233,6788937,sample,True,True,True,True,3,False
132,F8,163901,23076,0.1234162490573707,7009737,sample,True,True,True,True,3,False
132,F9,177398,22242,0.11141053897014626,7985826,sample,True,True,True,True,3,False
132,G1,152932,15645,0.09280625470853082,6476205,sample,True,True,True,True,3,False
132,G10,9423,2,0.00021220159151193635,762419,sample,False,False,False,False,0,True
132,G11,136500,16548,0.10812294182217344,5916218,sample,True,True,True,True,3,False
132,G12,168999,12172,0.06718514552549801,6669059,sample,True,True,True,True,3,False
132,G2,145935,15932,0.0984264859421624,6943243,sample,True,True,True,True,3,False
132,G3,90034,16210,0.1525733217875833,5527072,sample,True,True,True,True,3,False
132,G4,9367,3,0.00032017075773745996,799375,sample,False,False,False,False,0,True
132,G5,172104,14907,0.0797118886054831,7590469,sample,True,True,True,True,3,False
132,G6,170741,21180,0.11035790768076448,7002573,sample,True,True,True,True,3,False
132,G7,145558,15499,0.0962330106732399,6467329,sample,True,True,True,True,3,False
132,G8,170708,16992,0.09052743740010655,6424185,sample,True,True,True,True,3,False
132,G9,131576,18506,0.12330592609373542,6390644,sample,True,True,True,True,3,False
132,H1,136389,17346,0.11283052005073665,5471406,sample,True,True,True,True,3,False
132,H10,9314,2,0.00021468441391155003,629330,sample,False,False,False,False,0,True
132,H11,131399,14216,0.09762730487930502,5313274,sample,True,True,True,True,3,False
132,H12,152902,7153,0.04469088750741933,5718437,sample,True,True,True,True,3,False
132,H2,137738,17362,0.11194068343004514,5865859,sample,True,True,True,True,3,False
132,H3,141617,15867,0.10075309237763837,6128208,sample,True,True,True,True,3,False
132,H4,10347,2,0.00019325538699391245,799950,sample,False,False,False,False,0,True
132,H5,139752,16271,0.10428590656505772,5565452,sample,True,True,True,True,3,False
132,H6,147765,18052,0.10886700398632228,5667889,sample,True,True,True,True,3,False
132,H7,144783,9426,0.06112483707176624,6329182,sample,True,True,True,True,3,False
132,H8,143325,17868,0.11084848597643818,5682223,sample,True,True,True,True,3,False
132,H9,146358,14458,0.08990398965277087,5788207,sample,True,True,True,True,3,False
134,WATER-A2,37247,0,0.0,1035610,WATER,False,False,False,False,0,True
134,WATER-A7,39912,0,0.0,878340,WATER,False,False,False,False,0,True
134,s1-A1,26369,0,0.0,930599,sample,False,False,False,False,0,True
134,s1-A6,25597,0,0.0,836146,sample,False,False,False,False,0,True
134,s11-F1,37139,0,0.0,1187178,sample,False,False,False,False,0,True
134,s11-F6,38394,0,0.0,1209545,sample,False,False,False,False,0,True
134,s13-G1,88440,538,0.006046438445458428,9319243,sample,True,True,True,True,3,False
134,s13-G6,46213,597,0.012753685110019227,7358454,sample,True,True,True,True,3,False
134,s15-H1,153019,1100,0.007137341924097613,8511005,sample,True,True,True,True,3,False
134,s15-H6,133064,2040,0.015099478919943154,7134797,sample,True,True,True,True,3,False
134,s17-B2,232674,2897,0.01229777858904534,11571112,sample,True,True,True,True,3,False
134,s17-B7,265110,1630,0.006110819524630727,12162272,sample,True,True,True,True,3,False
134,s19-C2,264571,3891,0.014493671357585058,13874073,sample,True,True,True,True,3,False
134,s19-C7,270170,1110,0.004091713358891183,12458063,sample,True,True,True,True,3,False
134,s21-D2,76434,48,0.0006275986506629011,8410118,sample,True,True,False,False,1,True
134,s21-D7,57678,39,0.0006757107957794064,7243590,sample,True,True,False,False,1,True
134,s23-E2,102354,36,0.00035159683562847936,6335044,sample,True,True,False,False,1,True
134,s23-E7,115156,35,0.00030384318219305327,7141368,sample,True,True,False,False,1,True
134,s25-F2,91887,539,0.0058316923809317725,10644291,sample,True,True,True,True,3,False
134,s25-F7,108227,505,0.0046444468969576574,12376755,sample,True,True,True,True,3,False
134,s27-G2,219634,646,0.002932631196658798,11308883,sample,True,True,True,False,2,False
134,s27-G7,156421,534,0.00340224905227613,10416417,sample,True,True,True,True,3,False
134,s29-H2,174480,151,0.0008646803832080215,7746758,sample,True,True,False,False,1,True
134,s29-H7,220857,160,0.0007239262138206563,9811013,sample,True,True,False,False,1,True
134,s3-B1,29273,0,0.0,680976,sample,False,False,False,False,0,True
134,s3-B6,32942,0,0.0,1025731,sample,False,False,False,False,0,True
134,s31-A3,130662,0,0.0,7124897,sample,True,True,False,False,1,True
134,s31-A8,141284,0,0.0,8146511,sample,True,True,False,False,1,True
134,s33-B3,57859,8,0.00013824805156652324,2598593,sample,True,True,False,False,1,True
134,s33-B8,54195,28,0.0005163860354462129,2344436,sample,True,True,False,False,1,True
134,s35-C3,67547,7,0.00010362080705805725,3128253,sample,True,True,False,False,1,True
134,s35-C8,63371,3,4.7338025057594596e-05,2729844,sample,True,True,False,False,1,True
134,s37-D3,74657,373,0.004971344795415168,10198919,sample,True,True,True,True,3,False
134,s37-D8,90504,394,0.004334528812515127,11123260,sample,True,True,True,True,3,False
134,s39-E3,193998,2340,0.011918222656846866,10282370,sample,True,True,True,True,3,False
134,s39-E8,193708,773,0.00397468133133828,9815425,sample,True,True,True,True,3,False
134,s41-F3,274678,136,0.0004948801734991667,13187693,sample,True,True,False,False,1,True
134,s41-F8,272302,500,0.0018328311376016304,12795760,sample,True,True,True,False,2,False
134,s43-G3,224428,1000,0.0044360061749205955,11048220,sample,True,True,True,True,3,False
134,s43-G8,166285,1004,0.006001590062705856,8111166,sample,True,True,True,True,3,False
134,s45-H3,64621,69,0.0010666254444272685,8921885,sample,True,True,False,False,1,True
134,s45-H8,63474,48,0.0007556437139888542,9158720,sample,True,True,False,False,1,True
134,s47-A4,53697,29,0.0005397758999367159,9230139,sample,True,True,False,False,1,True
134,s47-A9,50315,24,0.0004767675162398935,8498787,sample,True,True,False,False,1,True
134,s49-B4,97967,363,0.0036916505644259126,11627993,sample,True,True,True,True,3,False
134,s49-B9,87138,353,0.004034700712073242,9370662,sample,True,True,True,True,3,False
134,s5-C1,33898,0,0.0,927747,sample,False,False,False,False,0,True
134,s5-C6,38220,0,0.0,1203436,sample,False,False,False,False,0,True
134,s51-C4,201374,318,0.0015766614441822184,13262953,sample,True,True,True,False,2,False
134,s51-C9,185518,578,0.003105923824262746,11067704,sample,True,True,True,False,2,False
134,s53-D4,199624,45,0.00022537299230226024,11033069,sample,True,True,False,False,1,True
